id,stroke
15371,0.37256553769111633300781250000000
15372,0.00774342892691493034362792968750
15373,0.48239612579345703125000000000000
15374,0.11639530956745147705078125000000
15375,0.00658025126904249191284179687500
15376,0.00611698394641280174255371093750
15377,0.74047064781188964843750000000000
15378,0.00665256613865494728088378906250
15379,0.86597895622253417968750000000000
15380,0.42688369750976562500000000000000
15381,0.00254431320354342460632324218750
15382,0.97341668605804443359375000000000
15383,0.11640339344739913940429687500000
15384,0.32724720239639282226562500000000
15385,0.37394210696220397949218750000000
15386,0.11913405358791351318359375000000
15387,0.83827102184295654296875000000000
15388,0.03107612207531929016113281250000
15389,0.63315516710281372070312500000000
15390,0.46985095739364624023437500000000
15391,0.58343201875686645507812500000000
15392,0.00449691526591777801513671875000
15393,0.11142618209123611450195312500000
15394,0.87446415424346923828125000000000
15395,0.18166448175907135009765625000000
15396,0.02164344489574432373046875000000
15397,0.45729598402976989746093750000000
15398,0.01267401035875082015991210937500
15399,0.17802339792251586914062500000000
15400,0.08129400759935379028320312500000
15401,0.50477552413940429687500000000000
15402,0.00860085710883140563964843750000
15403,0.40117469429969787597656250000000
15404,0.17124278843402862548828125000000
15405,0.69066888093948364257812500000000
15406,0.23620742559432983398437500000000
15407,0.17243714630603790283203125000000
15408,0.77402240037918090820312500000000
15409,0.41306087374687194824218750000000
15410,0.65634173154830932617187500000000
15411,0.96087104082107543945312500000000
15412,0.54816007614135742187500000000000
15413,0.57092618942260742187500000000000
15414,0.01253030356019735336303710937500
15415,0.02540973201394081115722656250000
15416,0.96258246898651123046875000000000
15417,0.53236877918243408203125000000000
15418,0.01729293726384639739990234375000
15419,0.67915606498718261718750000000000
15420,0.32657399773597717285156250000000
15421,0.64071375131607055664062500000000
15422,0.00940070766955614089965820312500
15423,0.03158809244632720947265625000000
15424,0.00709665659815073013305664062500
15425,0.24125568568706512451171875000000
15426,0.66460359096527099609375000000000
15427,0.20002147555351257324218750000000
15428,0.38670817017555236816406250000000
15429,0.46550694108009338378906250000000
15430,0.01024353038519620895385742187500
15431,0.04750943556427955627441406250000
15432,0.06736811250448226928710937500000
15433,0.09837047755718231201171875000000
15434,0.09852308034896850585937500000000
15435,0.43757635354995727539062500000000
15436,0.47574391961097717285156250000000
15437,0.66390264034271240234375000000000
15438,0.77417033910751342773437500000000
15439,0.14581768214702606201171875000000
15440,0.07112689316272735595703125000000
15441,0.71989303827285766601562500000000
15442,0.00260753440670669078826904296875
15443,0.15847992897033691406250000000000
15444,0.01636639051139354705810546875000
15445,0.55300068855285644531250000000000
15446,0.71590292453765869140625000000000
15447,0.69616991281509399414062500000000
15448,0.07371197640895843505859375000000
15449,0.27225407958030700683593750000000
15450,0.02192643098533153533935546875000
15451,0.36157771944999694824218750000000
15452,0.67562508583068847656250000000000
15453,0.46019592881202697753906250000000
15454,0.47702750563621520996093750000000
15455,0.10498781502246856689453125000000
15456,0.38314804434776306152343750000000
15457,0.10590032488107681274414062500000
15458,0.03202233836054801940917968750000
15459,0.28223693370819091796875000000000
15460,0.89339601993560791015625000000000
15461,0.01021741237491369247436523437500
15462,0.47639709711074829101562500000000
15463,0.43149936199188232421875000000000
15464,0.50601279735565185546875000000000
15465,0.75486081838607788085937500000000
15466,0.22811426222324371337890625000000
15467,0.04449537768959999084472656250000
15468,0.36942297220230102539062500000000
15469,0.01256930455565452575683593750000
15470,0.56431400775909423828125000000000
15471,0.92305088043212890625000000000000
15472,0.50875604152679443359375000000000
15473,0.17568933963775634765625000000000
15474,0.02844076231122016906738281250000
15475,0.52793276309967041015625000000000
15476,0.05267703160643577575683593750000
15477,0.00426148111000657081604003906250
15478,0.02535861544311046600341796875000
15479,0.53100341558456420898437500000000
15480,0.45041644573211669921875000000000
15481,0.28435173630714416503906250000000
15482,0.61251676082611083984375000000000
15483,0.20484040677547454833984375000000
15484,0.98017603158950805664062500000000
15485,0.40012484788894653320312500000000
15486,0.45427137613296508789062500000000
15487,0.66075515747070312500000000000000
15488,0.00576836243271827697753906250000
15489,0.88873267173767089843750000000000
15490,0.54321199655532836914062500000000
15491,0.64191883802413940429687500000000
15492,0.06463248282670974731445312500000
15493,0.04179633036255836486816406250000
15494,0.00114015885628759860992431640625
15495,0.00500745605677366256713867187500
15496,0.14197400212287902832031250000000
15497,0.76126724481582641601562500000000
15498,0.84453755617141723632812500000000
15499,0.09995279461145401000976562500000
15500,0.38009008765220642089843750000000
15501,0.03256030008196830749511718750000
15502,0.52913218736648559570312500000000
15503,0.03832329064607620239257812500000
15504,0.56522142887115478515625000000000
15505,0.01411926001310348510742187500000
15506,0.78002029657363891601562500000000
15507,0.00767940189689397811889648437500
15508,0.80060690641403198242187500000000
15509,0.91002780199050903320312500000000
15510,0.56802320480346679687500000000000
15511,0.68638509511947631835937500000000
15512,0.54774069786071777343750000000000
15513,0.48256483674049377441406250000000
15514,0.47801473736763000488281250000000
15515,0.01665572822093963623046875000000
15516,0.15433141589164733886718750000000
15517,0.05897956714034080505371093750000
15518,0.02769972197711467742919921875000
15519,0.00160934880841523408889770507812
15520,0.02411688491702079772949218750000
15521,0.10758421570062637329101562500000
15522,0.69581049680709838867187500000000
15523,0.00547485612332820892333984375000
15524,0.00751446420326828956604003906250
15525,0.63782042264938354492187500000000
15526,0.31920647621154785156250000000000
15527,0.10706261545419692993164062500000
15528,0.18392910063266754150390625000000
15529,0.89568024873733520507812500000000
15530,0.71568655967712402343750000000000
15531,0.36006161570549011230468750000000
15532,0.86017709970474243164062500000000
15533,0.33432513475418090820312500000000
15534,0.01222190633416175842285156250000
15535,0.65089839696884155273437500000000
15536,0.86932462453842163085937500000000
15537,0.63465923070907592773437500000000
15538,0.08550993353128433227539062500000
15539,0.00350466906093060970306396484375
15540,0.00890173576772212982177734375000
15541,0.06561642885208129882812500000000
15542,0.13036064803600311279296875000000
15543,0.00942333694547414779663085937500
15544,0.59603506326675415039062500000000
15545,0.82577842473983764648437500000000
15546,0.87428605556488037109375000000000
15547,0.00988030340522527694702148437500
15548,0.85271531343460083007812500000000
15549,0.82215839624404907226562500000000
15550,0.07013962417840957641601562500000
15551,0.12371360510587692260742187500000
15552,0.10488378256559371948242187500000
15553,0.00469918176531791687011718750000
15554,0.00632063904777169227600097656250
15555,0.50428175926208496093750000000000
15556,0.01964563876390457153320312500000
15557,0.02433244138956069946289062500000
15558,0.13008496165275573730468750000000
15559,0.85451310873031616210937500000000
15560,0.06767790019512176513671875000000
15561,0.17181025445461273193359375000000
15562,0.04937553405761718750000000000000
15563,0.02817584201693534851074218750000
15564,0.01229504588991403579711914062500
15565,0.00313987769186496734619140625000
15566,0.82176703214645385742187500000000
15567,0.46723684668540954589843750000000
15568,0.00258109555579721927642822265625
15569,0.21052785217761993408203125000000
15570,0.37453928589820861816406250000000
15571,0.85802853107452392578125000000000
15572,0.00459095137193799018859863281250
15573,0.41359636187553405761718750000000
15574,0.12770693004131317138671875000000
15575,0.11290995031595230102539062500000
15576,0.56395441293716430664062500000000
15577,0.85930401086807250976562500000000
15578,0.87801814079284667968750000000000
15579,0.00851607695221900939941406250000
15580,0.10115374624729156494140625000000
15581,0.00261682714335620403289794921875
15582,0.50548350811004638671875000000000
15583,0.12994270026683807373046875000000
15584,0.01103968452662229537963867187500
15585,0.77309584617614746093750000000000
15586,0.13700638711452484130859375000000
15587,0.24425353109836578369140625000000
15588,0.04921060055494308471679687500000
15589,0.06260693818330764770507812500000
15590,0.84955871105194091796875000000000
15591,0.03808648884296417236328125000000
15592,0.04776320606470108032226562500000
15593,0.16184122860431671142578125000000
15594,0.44299474358558654785156250000000
15595,0.89143306016921997070312500000000
15596,0.02088345587253570556640625000000
15597,0.57149869203567504882812500000000
15598,0.00117763166781514883041381835938
15599,0.67600953578948974609375000000000
15600,0.12293003499507904052734375000000
15601,0.39839845895767211914062500000000
15602,0.42474377155303955078125000000000
15603,0.61628359556198120117187500000000
15604,0.65464705228805541992187500000000
15605,0.56393265724182128906250000000000
15606,0.15197861194610595703125000000000
15607,0.78128743171691894531250000000000
15608,0.25532925128936767578125000000000
15609,0.15655404329299926757812500000000
15610,0.47313165664672851562500000000000
15611,0.50474357604980468750000000000000
15612,0.54398208856582641601562500000000
15613,0.48382598161697387695312500000000
15614,0.00655231950804591178894042968750
15615,0.64797192811965942382812500000000
15616,0.44751158356666564941406250000000
15617,0.11549660563468933105468750000000
15618,0.87570738792419433593750000000000
15619,0.69027370214462280273437500000000
15620,0.49701651930809020996093750000000
15621,0.00402846559882164001464843750000
15622,0.07097909599542617797851562500000
15623,0.44591423869132995605468750000000
15624,0.02221589721739292144775390625000
15625,0.00219614827074110507965087890625
15626,0.71964079141616821289062500000000
15627,0.02482295408844947814941406250000
15628,0.03249955922365188598632812500000
15629,0.11719661951065063476562500000000
15630,0.89655107259750366210937500000000
15631,0.00989114120602607727050781250000
15632,0.01724920235574245452880859375000
15633,0.00626931106671690940856933593750
15634,0.63209682703018188476562500000000
15635,0.86552512645721435546875000000000
15636,0.13107040524482727050781250000000
15637,0.85147446393966674804687500000000
15638,0.06068864464759826660156250000000
15639,0.01171821355819702148437500000000
15640,0.02332571148872375488281250000000
15641,0.32115823030471801757812500000000
15642,0.07678369432687759399414062500000
15643,0.22009667754173278808593750000000
15644,0.01834884658455848693847656250000
15645,0.32972502708435058593750000000000
15646,0.93715661764144897460937500000000
15647,0.01012676022946834564208984375000
15648,0.00922452379018068313598632812500
15649,0.16815553605556488037109375000000
15650,0.00765583431348204612731933593750
15651,0.00747400941327214241027832031250
15652,0.86483603715896606445312500000000
15653,0.09911787509918212890625000000000
15654,0.00260947202332317829132080078125
15655,0.04304311424493789672851562500000
15656,0.19498986005783081054687500000000
15657,0.56650364398956298828125000000000
15658,0.80723208189010620117187500000000
15659,0.44552913308143615722656250000000
15660,0.19521699845790863037109375000000
15661,0.02895542420446872711181640625000
15662,0.00612189946696162223815917968750
15663,0.89641654491424560546875000000000
15664,0.30138009786605834960937500000000
15665,0.09108267724514007568359375000000
15666,0.03355451673269271850585937500000
15667,0.01745302975177764892578125000000
15668,0.07465633004903793334960937500000
15669,0.35611051321029663085937500000000
15670,0.70886141061782836914062500000000
15671,0.10770365595817565917968750000000
15672,0.82580751180648803710937500000000
15673,0.44807666540145874023437500000000
15674,0.02284502238035202026367187500000
15675,0.58215248584747314453125000000000
15676,0.76839131116867065429687500000000
15677,0.08558149635791778564453125000000
15678,0.05095949396491050720214843750000
15679,0.08493631333112716674804687500000
15680,0.81279623508453369140625000000000
15681,0.42945790290832519531250000000000
15682,0.00219526025466620922088623046875
15683,0.01161296106874942779541015625000
15684,0.31886714696884155273437500000000
15685,0.19306966662406921386718750000000
15686,0.33318853378295898437500000000000
15687,0.11559562385082244873046875000000
15688,0.63243609666824340820312500000000
15689,0.49378272891044616699218750000000
15690,0.81536197662353515625000000000000
15691,0.68257564306259155273437500000000
15692,0.58016490936279296875000000000000
15693,0.08290161937475204467773437500000
15694,0.15548400580883026123046875000000
15695,0.00845198146998882293701171875000
15696,0.18552531301975250244140625000000
15697,0.94135677814483642578125000000000
15698,0.12558178603649139404296875000000
15699,0.59299057722091674804687500000000
15700,0.00824221502989530563354492187500
15701,0.18874545395374298095703125000000
15702,0.02429595403373241424560546875000
15703,0.74081265926361083984375000000000
15704,0.08503231406211853027343750000000
15705,0.20066577196121215820312500000000
15706,0.46466472744941711425781250000000
15707,0.46834203600883483886718750000000
15708,0.00157756113912910223007202148438
15709,0.00913470517843961715698242187500
15710,0.22473765909671783447265625000000
15711,0.14004236459732055664062500000000
15712,0.09813366830348968505859375000000
15713,0.08963381499052047729492187500000
15714,0.88565629720687866210937500000000
15715,0.02765264175832271575927734375000
15716,0.59298712015151977539062500000000
15717,0.37697061896324157714843750000000
15718,0.53009724617004394531250000000000
15719,0.89224016666412353515625000000000
15720,0.02014976181089878082275390625000
15721,0.59174311161041259765625000000000
15722,0.45421922206878662109375000000000
15723,0.79538804292678833007812500000000
15724,0.01215623691678047180175781250000
15725,0.01653499901294708251953125000000
15726,0.85593873262405395507812500000000
15727,0.67291653156280517578125000000000
15728,0.56730067729949951171875000000000
15729,0.51643347740173339843750000000000
15730,0.88325494527816772460937500000000
15731,0.71273338794708251953125000000000
15732,0.26496130228042602539062500000000
15733,0.03759182617068290710449218750000
15734,0.04219125583767890930175781250000
15735,0.50813615322113037109375000000000
15736,0.01997075974941253662109375000000
15737,0.02120662480592727661132812500000
15738,0.15830762684345245361328125000000
15739,0.01332010701298713684082031250000
15740,0.62889021635055541992187500000000
15741,0.00796309858560562133789062500000
15742,0.00689841294661164283752441406250
15743,0.14470359683036804199218750000000
15744,0.00516121881082653999328613281250
15745,0.85737895965576171875000000000000
15746,0.16395993530750274658203125000000
15747,0.24038255214691162109375000000000
15748,0.72778749465942382812500000000000
15749,0.29109784960746765136718750000000
15750,0.88548719882965087890625000000000
15751,0.01422303356230258941650390625000
15752,0.00390790170058608055114746093750
15753,0.77180510759353637695312500000000
15754,0.37941205501556396484375000000000
15755,0.45654717087745666503906250000000
15756,0.45660722255706787109375000000000
15757,0.30225494503974914550781250000000
15758,0.00261327018961310386657714843750
15759,0.22678965330123901367187500000000
15760,0.23918761312961578369140625000000
15761,0.25669303536415100097656250000000
15762,0.86098128557205200195312500000000
15763,0.01531518250703811645507812500000
15764,0.04598888009786605834960937500000
15765,0.64544367790222167968750000000000
15766,0.87917381525039672851562500000000
15767,0.67091178894042968750000000000000
15768,0.56819236278533935546875000000000
15769,0.76819008588790893554687500000000
15770,0.00553362909704446792602539062500
15771,0.01536264363676309585571289062500
15772,0.35874330997467041015625000000000
15773,0.25563862919807434082031250000000
15774,0.62215453386306762695312500000000
15775,0.07946021854877471923828125000000
15776,0.88414764404296875000000000000000
15777,0.76323103904724121093750000000000
15778,0.04682898893952369689941406250000
15779,0.00328992586582899093627929687500
15780,0.07302257418632507324218750000000
15781,0.44918394088745117187500000000000
15782,0.29154309630393981933593750000000
15783,0.36095359921455383300781250000000
15784,0.17015346884727478027343750000000
15785,0.13083340227603912353515625000000
15786,0.04808383435010910034179687500000
15787,0.84965342283248901367187500000000
15788,0.88109797239303588867187500000000
15789,0.41309577226638793945312500000000
15790,0.53269904851913452148437500000000
15791,0.40487894415855407714843750000000
15792,0.26624974608421325683593750000000
15793,0.53641170263290405273437500000000
15794,0.73680984973907470703125000000000
15795,0.13915367424488067626953125000000
15796,0.55303955078125000000000000000000
15797,0.69974982738494873046875000000000
15798,0.00405362900346517562866210937500
15799,0.13775500655174255371093750000000
15800,0.97412216663360595703125000000000
15801,0.29168689250946044921875000000000
15802,0.33859851956367492675781250000000
15803,0.63218241930007934570312500000000
15804,0.02622807584702968597412109375000
15805,0.68058526515960693359375000000000
15806,0.46753764152526855468750000000000
15807,0.34857437014579772949218750000000
15808,0.22738629579544067382812500000000
15809,0.03591040894389152526855468750000
15810,0.34368351101875305175781250000000
15811,0.18292196094989776611328125000000
15812,0.01886564306914806365966796875000
15813,0.03250198066234588623046875000000
15814,0.03934707865118980407714843750000
15815,0.40789788961410522460937500000000
15816,0.53174847364425659179687500000000
15817,0.17048782110214233398437500000000
15818,0.39998352527618408203125000000000
15819,0.42685598134994506835937500000000
15820,0.48490431904792785644531250000000
15821,0.14571042358875274658203125000000
15822,0.49587509036064147949218750000000
15823,0.24216882884502410888671875000000
15824,0.00533481314778327941894531250000
15825,0.22425967454910278320312500000000
15826,0.90557926893234252929687500000000
15827,0.42065280675888061523437500000000
15828,0.18286515772342681884765625000000
15829,0.00646864529699087142944335937500
15830,0.14331625401973724365234375000000
15831,0.01570407114923000335693359375000
15832,0.53754770755767822265625000000000
15833,0.00365229044109582901000976562500
15834,0.01169875357300043106079101562500
15835,0.71989548206329345703125000000000
15836,0.01411261223256587982177734375000
15837,0.25027096271514892578125000000000
15838,0.74410742521286010742187500000000
15839,0.54768651723861694335937500000000
15840,0.00238023558631539344787597656250
15841,0.68856078386306762695312500000000
15842,0.64217299222946166992187500000000
15843,0.83427578210830688476562500000000
15844,0.00484434701502323150634765625000
15845,0.17279143631458282470703125000000
15846,0.36067742109298706054687500000000
15847,0.70317935943603515625000000000000
15848,0.00981878861784934997558593750000
15849,0.62295049428939819335937500000000
15850,0.01015062909573316574096679687500
15851,0.00670479936525225639343261718750
15852,0.17153939604759216308593750000000
15853,0.00349795725196599960327148437500
15854,0.06056069582700729370117187500000
15855,0.02252995036542415618896484375000
15856,0.44468352198600769042968750000000
15857,0.00835479423403739929199218750000
15858,0.54806536436080932617187500000000
15859,0.13233305513858795166015625000000
15860,0.42645534873008728027343750000000
15861,0.03898194804787635803222656250000
15862,0.44028663635253906250000000000000
15863,0.01401019934564828872680664062500
15864,0.62100833654403686523437500000000
15865,0.89543604850769042968750000000000
15866,0.33028322458267211914062500000000
15867,0.85975992679595947265625000000000
15868,0.53135681152343750000000000000000
15869,0.47992992401123046875000000000000
15870,0.54353749752044677734375000000000
15871,0.48206606507301330566406250000000
15872,0.67685258388519287109375000000000
15873,0.28222629427909851074218750000000
15874,0.41881892085075378417968750000000
15875,0.54406303167343139648437500000000
15876,0.37040832638740539550781250000000
15877,0.89151191711425781250000000000000
15878,0.39791217446327209472656250000000
15879,0.47444260120391845703125000000000
15880,0.04261687770485877990722656250000
15881,0.29121404886245727539062500000000
15882,0.70384216308593750000000000000000
15883,0.85255652666091918945312500000000
15884,0.03823049366474151611328125000000
15885,0.34328398108482360839843750000000
15886,0.03345519304275512695312500000000
15887,0.00320935412310063838958740234375
15888,0.08930850028991699218750000000000
15889,0.89641886949539184570312500000000
15890,0.40329304337501525878906250000000
15891,0.05783922597765922546386718750000
15892,0.03620605170726776123046875000000
15893,0.02801962569355964660644531250000
15894,0.39019894599914550781250000000000
15895,0.03574670478701591491699218750000
15896,0.16913065314292907714843750000000
15897,0.42631652951240539550781250000000
15898,0.14941769838333129882812500000000
15899,0.03665300458669662475585937500000
15900,0.61903256177902221679687500000000
15901,0.37318402528762817382812500000000
15902,0.14384159445762634277343750000000
15903,0.00192121334839612245559692382812
15904,0.14511413872241973876953125000000
15905,0.35386526584625244140625000000000
15906,0.17491860687732696533203125000000
15907,0.45445552468299865722656250000000
15908,0.00721055595204234123229980468750
15909,0.03372930735349655151367187500000
15910,0.75483143329620361328125000000000
15911,0.05624006688594818115234375000000
15912,0.47359380125999450683593750000000
15913,0.06381440162658691406250000000000
15914,0.21758498251438140869140625000000
15915,0.62757563591003417968750000000000
15916,0.10588315129280090332031250000000
15917,0.89124763011932373046875000000000
15918,0.11358282715082168579101562500000
15919,0.00119106669444590806961059570312
15920,0.00228327885270118713378906250000
15921,0.03708570078015327453613281250000
15922,0.09249163419008255004882812500000
15923,0.00217556208372116088867187500000
15924,0.94826465845108032226562500000000
15925,0.44083636999130249023437500000000
15926,0.00322999665513634681701660156250
15927,0.00845468789339065551757812500000
15928,0.01827731728553771972656250000000
15929,0.11719089746475219726562500000000
15930,0.59248167276382446289062500000000
15931,0.65624302625656127929687500000000
15932,0.28496795892715454101562500000000
15933,0.02677982673048973083496093750000
15934,0.47360515594482421875000000000000
15935,0.34500625729560852050781250000000
15936,0.09689547866582870483398437500000
15937,0.00885788165032863616943359375000
15938,0.23802839219570159912109375000000
15939,0.33651116490364074707031250000000
15940,0.00762145128101110458374023437500
15941,0.08010563999414443969726562500000
15942,0.06988221406936645507812500000000
15943,0.07100308686494827270507812500000
15944,0.27871152758598327636718750000000
15945,0.38052442669868469238281250000000
15946,0.00940827745944261550903320312500
15947,0.00155178422573953866958618164062
15948,0.47908189892768859863281250000000
15949,0.56670123338699340820312500000000
15950,0.03084285184741020202636718750000
15951,0.01587622053921222686767578125000
15952,0.59142220020294189453125000000000
15953,0.23525822162628173828125000000000
15954,0.33785361051559448242187500000000
15955,0.21458850800991058349609375000000
15956,0.79501068592071533203125000000000
15957,0.05818486586213111877441406250000
15958,0.08539247512817382812500000000000
15959,0.87465894222259521484375000000000
15960,0.26156243681907653808593750000000
15961,0.02517929114401340484619140625000
15962,0.00679916702210903167724609375000
15963,0.00402567349374294281005859375000
15964,0.01046666502952575683593750000000
15965,0.01773919910192489624023437500000
15966,0.02009185031056404113769531250000
15967,0.00052755232900381088256835937500
15968,0.00082737713819369673728942871094
15969,0.00688066845759749412536621093750
15970,0.01621218584477901458740234375000
15971,0.03722232207655906677246093750000
15972,0.46318069100379943847656250000000
15973,0.34343606233596801757812500000000
15974,0.76319825649261474609375000000000
15975,0.10231500118970870971679687500000
15976,0.71566605567932128906250000000000
15977,0.49252206087112426757812500000000
15978,0.09347951412200927734375000000000
15979,0.00442526536062359809875488281250
15980,0.74926763772964477539062500000000
15981,0.25686120986938476562500000000000
15982,0.01646222174167633056640625000000
15983,0.00235288799740374088287353515625
15984,0.06831232458353042602539062500000
15985,0.70876234769821166992187500000000
15986,0.01158526632934808731079101562500
15987,0.03652643412351608276367187500000
15988,0.55722922086715698242187500000000
15989,0.49495935440063476562500000000000
15990,0.02041549421846866607666015625000
15991,0.32314392924308776855468750000000
15992,0.02269762009382247924804687500000
15993,0.03864868357777595520019531250000
15994,0.18782980740070343017578125000000
15995,0.12820497155189514160156250000000
15996,0.55241453647613525390625000000000
15997,0.55629837512969970703125000000000
15998,0.18342964351177215576171875000000
15999,0.57801413536071777343750000000000
16000,0.64452177286148071289062500000000
16001,0.07417664676904678344726562500000
16002,0.96813553571701049804687500000000
16003,0.33486655354499816894531250000000
16004,0.10375871509313583374023437500000
16005,0.10123837739229202270507812500000
16006,0.13503059744834899902343750000000
16007,0.00303472904488444328308105468750
16008,0.00204992596991360187530517578125
16009,0.23894348740577697753906250000000
16010,0.85811704397201538085937500000000
16011,0.17368009686470031738281250000000
16012,0.24083946645259857177734375000000
16013,0.36311018466949462890625000000000
16014,0.89779549837112426757812500000000
16015,0.12957695126533508300781250000000
16016,0.89679211378097534179687500000000
16017,0.01918024942278861999511718750000
16018,0.70405763387680053710937500000000
16019,0.54456919431686401367187500000000
16020,0.70906811952590942382812500000000
16021,0.61081343889236450195312500000000
16022,0.06155769526958465576171875000000
16023,0.26865345239639282226562500000000
16024,0.28662770986557006835937500000000
16025,0.49079424142837524414062500000000
16026,0.03381605818867683410644531250000
16027,0.52144849300384521484375000000000
16028,0.23818102478981018066406250000000
16029,0.01770864054560661315917968750000
16030,0.00555859226733446121215820312500
16031,0.04127028957009315490722656250000
16032,0.00698943762108683586120605468750
16033,0.06838525831699371337890625000000
16034,0.03982014954090118408203125000000
16035,0.54682427644729614257812500000000
16036,0.23252661526203155517578125000000
16037,0.57827383279800415039062500000000
16038,0.18498352169990539550781250000000
16039,0.41053998470306396484375000000000
16040,0.08442759513854980468750000000000
16041,0.06844598054885864257812500000000
16042,0.00231557129882276058197021484375
16043,0.57504940032958984375000000000000
16044,0.00413974747061729431152343750000
16045,0.01791383698582649230957031250000
16046,0.88404113054275512695312500000000
16047,0.15737870335578918457031250000000
16048,0.01148149184882640838623046875000
16049,0.00785932317376136779785156250000
16050,0.27845120429992675781250000000000
16051,0.10787847638130187988281250000000
16052,0.44532442092895507812500000000000
16053,0.52958762645721435546875000000000
16054,0.04579378291964530944824218750000
16055,0.61432409286499023437500000000000
16056,0.69292706251144409179687500000000
16057,0.01553756371140480041503906250000
16058,0.29264369606971740722656250000000
16059,0.92517906427383422851562500000000
16060,0.02689600735902786254882812500000
16061,0.10556735843420028686523437500000
16062,0.10843577235937118530273437500000
16063,0.14755512773990631103515625000000
16064,0.73384332656860351562500000000000
16065,0.25796455144882202148437500000000
16066,0.00198692106641829013824462890625
16067,0.39956468343734741210937500000000
16068,0.53866004943847656250000000000000
16069,0.07486774772405624389648437500000
16070,0.00299616158008575439453125000000
16071,0.10197939723730087280273437500000
16072,0.59244728088378906250000000000000
16073,0.00323536968789994716644287109375
16074,0.06261169165372848510742187500000
16075,0.55800658464431762695312500000000
16076,0.33151325583457946777343750000000
16077,0.02972736954689025878906250000000
16078,0.17590616643428802490234375000000
16079,0.57138741016387939453125000000000
16080,0.00126730231568217277526855468750
16081,0.27627918124198913574218750000000
16082,0.52494472265243530273437500000000
16083,0.49053856730461120605468750000000
16084,0.36142444610595703125000000000000
16085,0.63061451911926269531250000000000
16086,0.16523231565952301025390625000000
16087,0.28257629275321960449218750000000
16088,0.15027989447116851806640625000000
16089,0.28439179062843322753906250000000
16090,0.28984093666076660156250000000000
16091,0.25731980800628662109375000000000
16092,0.27155849337577819824218750000000
16093,0.07130987942218780517578125000000
16094,0.22919684648513793945312500000000
16095,0.06052130833268165588378906250000
16096,0.11288940161466598510742187500000
16097,0.46990963816642761230468750000000
16098,0.88683325052261352539062500000000
16099,0.06678476929664611816406250000000
16100,0.00476534292101860046386718750000
16101,0.03033303096890449523925781250000
16102,0.00130687071941792964935302734375
16103,0.43153399229049682617187500000000
16104,0.00135963771026581525802612304688
16105,0.72428357601165771484375000000000
16106,0.00507235014811158180236816406250
16107,0.07715967297554016113281250000000
16108,0.17360591888427734375000000000000
16109,0.00519602838903665542602539062500
16110,0.10071554034948348999023437500000
16111,0.53561156988143920898437500000000
16112,0.71462196111679077148437500000000
16113,0.00925596337765455245971679687500
16114,0.10762551426887512207031250000000
16115,0.00366884353570640087127685546875
16116,0.45606514811515808105468750000000
16117,0.08818131685256958007812500000000
16118,0.84738087654113769531250000000000
16119,0.46410009264945983886718750000000
16120,0.33660686016082763671875000000000
16121,0.05107492581009864807128906250000
16122,0.00401868950575590133666992187500
16123,0.03540428355336189270019531250000
16124,0.11223933100700378417968750000000
16125,0.50712209939956665039062500000000
